YEAR,Type,Neighbourhood,Total Construction Value,Additions,Interior/ Exterior Alterations,Secondary Suites,New Units,Demolished Units,Net Units,Number of Permits
2009,Multi Family,Virginia Park,0,0,0,0,0,0,0,0
2009,Multi Family,Wellington,62500,0,2,0,2,0,2,2
2009,Multi Family,West Jasper Place,599800,1,2,0,1,0,1,5
2009,Multi Family,West Meadowlark Park,4032000,0,2,0,1,0,1,2
2009,Multi Family,Westbrook Estates,0,0,0,0,0,0,0,0
2009,Multi Family,Westmount,168571,0,5,0,2,0,2,6
2009,Multi Family,Westwood,491400,0,3,0,6,0,6,5
2009,Multi Family,Windsor Park,9910,0,1,0,1,0,1,1
2009,Multi Family,Woodcroft,36000,0,1,0,0,0,0,2
2009,Multi Family,York,20000,0,1,0,0,0,0,1
2010,Single Family,Abbottsfield,0,0,0,0,0,0,0,0
2010,Single Family,Alberta Avenue,3363131,2,6,8,11,-15,-4,83
2010,Single Family,Allendale,866296,2,4,7,1,-1,0,30
2010,Single Family,Argyll,90506,0,1,1,0,0,0,12
2010,Single Family,Aspen Gardens,1088776,4,1,0,1,-2,-1,15
2010,Single Family,Athlone,236179,3,4,1,0,-1,-1,20
2010,Single Family,Avonmore,712155,1,2,3,1,-1,0,17
2010,Single Family,Balwin,318945,1,2,3,0,-3,-3,16
2010,Single Family,Beacon Heights,143330,2,4,1,0,-1,-1,14
2010,Single Family,Belgravia,5548423,8,3,4,9,-8,1,52
2010,Single Family,Bellevue,512509,2,1,1,1,-1,0,15
2010,Single Family,Belvedere,378504,1,5,3,1,-2,-1,21
2010,Single Family,Bergman,32060,1,0,0,0,0,0,3
2010,Single Family,Beverly Heights,1297264,0,2,3,3,-2,1,17
2010,Single Family,Bonnie Doon,4179765,3,2,2,10,-18,-8,65
2010,Single Family,Boyle Street,5500,0,1,0,0,-1,-1,2
2010,Single Family,Britannia Youngstown,330880,2,4,1,0,-6,-6,30
2010,Single Family,Calder,1816008,0,1,5,5,-5,0,26
2010,Single Family,Canora,353603,0,0,3,1,-6,-5,21
2010,Single Family,Capilano,1552761,5,9,2,2,-3,-1,37
2010,Single Family,Central McDougall,126975,0,0,1,0,-8,-8,14
2010,Single Family,Cloverdale,1696999,1,1,0,3,-2,1,11
2010,Single Family,Crestwood,3552494,9,4,1,5,-9,-4,46
2010,Single Family,Cromdale,141801,1,2,0,0,-5,-5,12
2010,Single Family,Delton,1509544,0,0,5,6,-6,0,25
2010,Single Family,Delwood,111591,1,1,1,0,0,0,7
2010,Single Family,Dovercourt,100455,1,1,1,0,0,0,8
2010,Single Family,Downtown,15000,0,0,0,0,-3,-3,3
2010,Single Family,Duggan,204679,1,3,2,0,0,0,15
2010,Single Family,Eastwood,316732,1,2,1,1,-3,-2,15
2010,Single Family,Elmwood,45806,0,0,0,0,0,0,6
2010,Single Family,Elmwood Park,74510,0,1,2,0,-1,-1,8
2010,Single Family,Empire Park,35900,0,1,0,0,0,0,1
2010,Single Family,Evansdale,0,0,0,0,0,0,0,0
2010,Single Family,Forest Heights,1927131,3,6,6,4,-5,-1,41
2010,Single Family,Fulton Place,213238,4,1,2,1,0,1,16
2010,Single Family,Garneau,495574,1,0,0,1,-3,-2,14
2010,Single Family,Glengarry,10631,1,0,0,0,0,0,3
2010,Single Family,Glenora,5905116,7,13,3,11,-10,1,82
2010,Single Family,Glenwood,1700319,3,4,4,5,-5,0,31
2010,Single Family,Gold Bar,693009,2,1,1,1,-1,0,12
2010,Single Family,Grandview Heights,759734,0,1,0,1,-2,-1,6
2010,Single Family,Greenfield,207408,5,1,0,0,0,0,17
2010,Single Family,Grovenor,2800992,5,3,2,6,-8,-2,41
2010,Single Family,Hazeldean,1183530,2,3,8,2,-2,0,36
2010,Single Family,High Park,719828,1,1,2,2,-1,1,12
2010,Single Family,Highlands,1508796,2,3,3,3,-4,-1,44
2010,Single Family,Holyrood,2589144,11,7,4,4,-4,0,56
2010,Single Family,Idylwylde,186120,1,0,3,0,0,0,10
2010,Single Family,Inglewood,557535,4,0,3,1,-3,-2,37
2010,Single Family,Jasper Park,447542,0,0,0,1,-2,-1,11
2010,Single Family,Kenilworth,90373,1,1,0,0,0,0,9
2010,Single Family,Kensington,38515,0,2,0,0,0,0,10
2010,Single Family,Kildare,6500,1,1,0,0,0,0,2
2010,Single Family,Kilkenny,69491,0,1,1,0,0,0,8
2010,Single Family,Killarney,60071,0,1,1,0,-1,-1,8
2010,Single Family,King Edward Park,2421431,3,4,5,5,-6,-1,49
2010,Single Family,Landsdowne,223014,1,5,0,0,0,0,8
2010,Single Family,Lauderdale,53624,2,1,0,0,-1,-1,9
2010,Single Family,Laurier Heights,2581951,7,5,0,3,-3,0,30
2010,Single Family,Lendrum Place,1227505,1,6,5,1,-1,0,21
2010,Single Family,Lynnwood,153350,3,1,2,0,0,0,12
2010,Single Family,Malmo Plains,478321,5,3,1,0,0,0,15
2010,Single Family,Mayfield,261605,2,3,1,0,0,0,19
2010,Single Family,McCauley,2681557,0,5,2,9,-6,3,29
2010,Single Family,Mckernan,1543106,5,6,7,2,-4,-2,50
2010,Single Family,McQueen,131217,1,4,0,0,0,0,14
2010,Single Family,Meadowlark Park,230274,0,3,2,0,-1,-1,10
2010,Single Family,Montrose,964586,0,1,2,3,-4,-1,26
2010,Single Family,Newton,515235,1,0,5,2,-1,1,16
2010,Single Family,North Glenora,1164736,5,3,2,2,-1,1,36
2010,Single Family,Northmount,12176,0,1,0,0,0,0,2
2010,Single Family,Oliver,403000,0,0,0,1,-7,-6,7
2010,Single Family,Ottewell,691309,3,7,3,1,-1,0,35
2010,Single Family,Parkallen,2194958,5,3,5,3,-1,2,29
2010,Single Family,Parkdale,1014365,1,6,3,3,-3,0,32
2010,Single Family,Parkview,4260361,14,10,2,5,-6,-1,54
2010,Single Family,Patricia Heights,49000,0,0,0,0,0,0,2
2010,Single Family,Pleasantview,1579589,5,3,5,3,-4,-1,32
2010,Single Family,Prince Charles,119910,1,0,1,0,-2,-2,12
2010,Single Family,Prince Rupert,135374,2,2,1,0,0,0,15
2010,Single Family,Queen Alexandra,2576692,2,5,7,5,-8,-3,52
2010,Multi Family,Strathearn,0,0,0,0,0,0,0,0
2010,Single Family,Queen Mary Park,274163,1,3,5,0,-3,-3,24
2010,Single Family,Quesnell Heights,755260,0,1,0,1,-1,0,4
2010,Single Family,Rideau Park,10300,0,0,1,0,0,0,3
2010,Single Family,Rio Terrace,687930,4,3,0,1,-1,0,15
2010,Single Family,Ritchie,5552674,3,6,6,13,-15,-2,83
2010,Single Family,Riverdale,2208167,0,4,0,5,-4,1,19
2010,Single Family,Rossdale,748062,1,0,0,2,-2,0,12
2010,Single Family,Rosslyn,878293,1,0,1,2,-1,1,16
2010,Single Family,Royal Gardens,29522,0,1,0,0,0,0,5
2010,Single Family,Rundle Heights,43769,2,1,0,0,0,0,8
2010,Single Family,Sherbrooke,137076,2,2,0,0,0,0,6
2010,Single Family,Sherwood,549052,1,3,1,1,-2,-1,10
2010,Single Family,Spruce Avenue,528042,1,1,4,1,-2,-1,19
2010,Single Family,Strathcona,2127676,5,6,9,3,-5,-2,40
2010,Single Family,Strathearn,909709,1,4,3,2,-5,-3,34
2010,Single Family,Terrace Heights,137040,0,5,1,0,0,0,11
2010,Single Family,Virginia Park,160147,2,1,0,0,0,0,8
2010,Single Family,Wellington,233849,0,1,0,1,-1,0,9
2010,Single Family,West Jasper Place,1278974,1,2,2,3,-1,2,14
2010,Single Family,West Meadowlark Park,99176,3,2,0,0,0,0,8
2010,Single Family,Westbrook Estates,686565,1,0,0,1,-1,0,6
2010,Single Family,Westmount,2327440,6,14,2,2,-8,-6,68
2010,Single Family,Westwood,523791,1,1,1,1,-3,-2,9
2010,Single Family,Windsor Park,2332797,4,2,2,3,-7,-4,28
2010,Single Family,Woodcroft,555214,1,1,4,1,-1,0,20
2010,Single Family,York,78441,2,1,1,0,0,0,8
2010,Multi Family,Abbottsfield,100000,0,1,0,0,0,0,1
2010,Multi Family,Alberta Avenue,355000,1,1,0,4,0,4,3
2010,Multi Family,Allendale,330987,0,1,0,0,-1,-1,3
2010,Multi Family,Argyll,0,0,0,0,0,0,0,0
2010,Multi Family,Aspen Gardens,0,0,0,0,0,0,0,0
2010,Multi Family,Athlone,340000,0,0,0,2,0,2,1
2010,Multi Family,Avonmore,2800,0,1,0,0,0,0,1
2010,Multi Family,Balwin,1036000,0,0,0,8,0,8,4
2010,Multi Family,Beacon Heights,6500,0,2,0,0,0,0,2
2010,Multi Family,Belgravia,0,0,0,0,0,0,0,0
2010,Multi Family,Bellevue,0,0,0,0,0,0,0,0
2010,Multi Family,Belvedere,30000,0,1,0,0,0,0,2
2010,Multi Family,Bergman,3556000,0,0,0,28,0,28,14
2010,Multi Family,Beverly Heights,0,0,0,0,0,0,0,0
2010,Multi Family,Bonnie Doon,9563000,0,9,0,95,0,95,17
2010,Multi Family,Boyle Street,45000,0,1,0,0,-11,-11,2
2010,Multi Family,Britannia Youngstown,4414500,0,3,0,34,0,34,11
2010,Multi Family,Calder,1380800,1,0,0,10,0,10,6
2010,Multi Family,Canora,3216600,0,3,0,40,0,40,11
2010,Multi Family,Capilano,0,0,0,0,0,0,0,0
2010,Multi Family,Central McDougall,162000,0,3,0,0,0,0,3
2010,Multi Family,Cloverdale,0,0,0,0,0,0,0,0
2010,Multi Family,Crestwood,305000,0,0,0,2,0,2,2
2010,Multi Family,Cromdale,0,0,0,0,0,0,0,0
2010,Multi Family,Delton,400000,0,0,0,2,0,2,1
2010,Multi Family,Delwood,0,0,0,0,0,0,0,0
2010,Multi Family,Dovercourt,0,0,0,0,0,0,0,0
2010,Multi Family,Downtown,56046448,1,12,0,340,0,340,17
2010,Multi Family,Duggan,0,0,0,0,0,0,0,0
2010,Multi Family,Eastwood,2730000,0,2,0,19,0,19,5
2010,Multi Family,Elmwood,0,0,0,0,0,0,0,0
2010,Multi Family,Elmwood Park,540000,0,0,0,3,0,3,1
2010,Multi Family,Empire Park,59425,0,2,0,0,0,0,2
2010,Multi Family,Evansdale,0,0,0,0,0,0,0,0
2010,Multi Family,Forest Heights,850000,0,0,0,5,0,5,2
2010,Multi Family,Fulton Place,0,0,0,0,0,0,0,0
2010,Multi Family,Garneau,922590,0,7,0,0,0,0,7
2010,Multi Family,Glengarry,30000,0,1,0,0,0,0,1
2010,Multi Family,Glenora,36500,0,2,0,0,-1,-1,3
2010,Multi Family,Glenwood,175000,0,0,0,2,0,2,1
2010,Multi Family,Gold Bar,0,0,0,0,0,0,0,0
2010,Multi Family,Grandview Heights,0,0,0,0,0,0,0,0
2010,Multi Family,Greenfield,0,0,0,0,0,0,0,0
2010,Multi Family,Grovenor,600000,0,0,0,4,0,4,2
2010,Multi Family,Hazeldean,302000,0,2,0,2,0,2,2
2010,Multi Family,High Park,400000,0,0,0,2,0,2,1
2010,Multi Family,Highlands,7000,0,0,0,0,-8,-8,2
2010,Multi Family,Holyrood,300000,0,0,0,2,0,2,1
2010,Multi Family,Idylwylde,0,0,0,0,0,0,0,0
2010,Multi Family,Inglewood,776050,0,3,0,5,-1,4,7
2010,Multi Family,Jasper Park,0,0,0,0,0,0,0,0
2010,Multi Family,Kenilworth,0,0,0,0,0,0,0,0
2010,Multi Family,Kensington,3000,0,1,0,0,0,0,1
2010,Multi Family,Kildare,60850,0,4,0,0,0,0,4
2010,Multi Family,Kilkenny,0,0,0,0,0,0,0,0
2010,Multi Family,Killarney,3500,0,1,0,0,0,0,1
2010,Multi Family,King Edward Park,431000,0,3,0,2,0,2,4
2010,Multi Family,Landsdowne,2500,0,1,0,0,0,0,1
2010,Multi Family,Lauderdale,0,0,0,0,0,0,0,0
2010,Multi Family,Laurier Heights,0,0,0,0,0,0,0,0
2010,Multi Family,Lendrum Place,0,0,0,0,0,0,0,0
2010,Multi Family,Lynnwood,30000,0,1,0,0,0,0,1
2010,Multi Family,Malmo Plains,30000,0,1,0,0,0,0,1
2010,Multi Family,Mayfield,0,0,0,0,0,0,0,0
2010,Multi Family,McCauley,74000,0,1,0,0,0,0,2
2010,Multi Family,Mckernan,1750000,0,0,0,10,0,10,5
2010,Multi Family,McQueen,0,0,0,0,0,0,0,0
2010,Multi Family,Meadowlark Park,0,0,0,0,0,0,0,0
2010,Multi Family,Montrose,312280,0,0,0,2,0,2,2
2010,Multi Family,Newton,200,0,1,0,0,0,0,1
2010,Multi Family,North Glenora,0,0,0,0,0,0,0,0
2010,Multi Family,Northmount,0,0,0,0,0,0,0,0
2010,Multi Family,Oliver,4956750,1,13,0,1,-36,-35,20
2010,Multi Family,Ottewell,0,0,0,0,0,0,0,0
2010,Multi Family,Parkallen,1140000,0,1,0,14,-6,8,3
2010,Multi Family,Parkdale,3785000,0,0,0,27,0,27,2
2010,Multi Family,Parkview,3000,0,1,0,0,0,0,1
2010,Multi Family,Patricia Heights,0,0,0,0,0,0,0,0
2010,Multi Family,Pleasantview,10350000,0,0,0,101,0,101,5
2010,Multi Family,Prince Charles,2190280,0,0,0,17,0,17,5
2010,Multi Family,Prince Rupert,1400000,0,0,0,15,0,15,2
2010,Multi Family,Queen Alexandra,8364343,0,8,0,49,0,49,16
2010,Multi Family,Queen Mary Park,145000,0,0,0,0,-17,-17,3
2010,Multi Family,Quesnell Heights,0,0,0,0,0,0,0,0
2010,Multi Family,Rideau Park,0,0,0,0,0,0,0,0
2010,Multi Family,Rio Terrace,0,0,0,0,0,0,0,0
2010,Multi Family,Ritchie,634000,0,0,0,4,0,4,2
2010,Multi Family,Riverdale,0,0,0,0,0,0,0,0
2010,Multi Family,Rossdale,0,0,0,0,0,0,0,0
2010,Multi Family,Rosslyn,0,0,0,0,0,0,0,1
2010,Multi Family,Royal Gardens,163351,0,1,0,0,0,0,1
2010,Multi Family,Rundle Heights,0,0,0,0,0,0,0,0
2010,Multi Family,Sherbrooke,310000,1,1,0,0,0,0,2
2010,Multi Family,Sherwood,320000,0,0,0,2,0,2,1
2010,Multi Family,Spruce Avenue,850200,0,1,0,5,0,5,2
2010,Multi Family,Strathcona,296755,0,5,0,0,0,0,7
2010,Multi Family,Terrace Heights,30000,0,1,0,0,0,0,1
2010,Multi Family,Virginia Park,0,0,0,0,0,0,0,0
2010,Multi Family,Wellington,0,0,0,0,0,0,0,0
2010,Multi Family,West Jasper Place,2332492,0,0,0,15,0,15,1
2010,Multi Family,West Meadowlark Park,10000,0,1,0,0,0,0,1
2010,Multi Family,Westbrook Estates,0,0,0,0,0,0,0,0
2010,Multi Family,Westmount,1620000,0,0,0,7,-1,6,4
2010,Multi Family,Westwood,1692580,0,3,0,8,0,8,8
2010,Multi Family,Windsor Park,0,0,0,0,0,0,0,0
2010,Multi Family,Woodcroft,2046000,0,2,0,29,0,29,5
2010,Multi Family,York,0,0,0,0,0,0,0,0
2011,Single Family,Abbottsfield,0,0,0,0,0,0,0,0
2011,Single Family,Alberta Avenue,5114708,2,13,14,18,-16,2,104
2011,Single Family,Allendale,2647574,1,3,11,6,-12,-6,68
2011,Single Family,Argyll,250695,2,3,3,0,0,0,10
2011,Single Family,Aspen Gardens,755166,3,4,0,0,-1,-1,14
2011,Single Family,Athlone,439197,1,1,3,1,-1,0,18
2011,Single Family,Avonmore,1359765,0,3,3,3,-2,1,26
2011,Single Family,Balwin,461945,0,0,2,1,-3,-2,15
2011,Single Family,Beacon Heights,1151291,2,1,2,3,-2,1,24
2011,Single Family,Belgravia,2895083,1,1,0,5,-4,1,32
2011,Single Family,Bellevue,796476,0,2,0,2,-2,0,11
2011,Single Family,Belvedere,870045,1,7,2,3,-2,1,22
2011,Single Family,Bergman,217976,0,1,1,1,0,1,5
2011,Single Family,Beverly Heights,100468,0,5,2,0,0,0,13
2011,Single Family,Bonnie Doon,5622560,3,6,10,11,-19,-8,91
2011,Single Family,Boyle Street,138754,0,2,0,0,-1,-1,6
2011,Single Family,Britannia Youngstown,295612,0,2,1,0,-4,-4,25
2011,Single Family,Calder,810682,0,3,2,2,-7,-5,31
2011,Single Family,Canora,197008,2,0,2,0,-7,-7,26
2011,Single Family,Capilano,1166943,3,5,1,1,0,1,25
2011,Single Family,Central McDougall,223224,0,1,0,1,-3,-2,8
2011,Single Family,Cloverdale,2000,0,0,0,0,0,0,1
2011,Single Family,Crestwood,5280140,4,5,1,6,-3,3,32
2011,Single Family,Cromdale,794880,0,0,0,2,-4,-2,9
2011,Single Family,Delton,596956,0,0,1,2,-5,-3,26
2011,Single Family,Delwood,200932,0,3,2,0,0,0,10
2011,Single Family,Dovercourt,101782,1,0,2,0,0,0,10
2011,Single Family,Downtown,0,0,0,0,0,0,0,0
2011,Single Family,Duggan,107110,1,2,3,0,0,0,12
2011,Single Family,Eastwood,1188320,0,1,1,3,-6,-3,28
2011,Single Family,Elmwood,363922,0,2,1,1,-1,0,7
2011,Single Family,Elmwood Park,28530,0,0,0,0,0,0,7
2011,Single Family,Empire Park,0,0,0,0,0,0,0,0
2011,Single Family,Evansdale,56046,0,4,0,0,0,0,9
2011,Single Family,Forest Heights,1831052,6,2,7,3,-5,-2,54
2011,Single Family,Fulton Place,101507,0,6,1,0,-1,-1,15
2011,Single Family,Garneau,1396798,3,3,5,2,-4,-2,34
2011,Single Family,Glengarry,5060,0,0,0,0,0,0,1
2011,Single Family,Glenora,7254583,11,6,0,12,-10,2,63
2011,Single Family,Glenwood,975023,1,6,4,2,-4,-2,33
2011,Single Family,Gold Bar,67749,2,3,0,0,0,0,12
2011,Single Family,Grandview Heights,2367152,0,4,1,2,-2,0,11
2011,Single Family,Greenfield,188319,4,5,2,0,0,0,17
2011,Single Family,Grovenor,2976462,1,5,1,7,-5,2,39
2011,Single Family,Hazeldean,2756410,4,2,5,6,-8,-2,42
2011,Single Family,High Park,118429,1,2,1,0,-2,-2,16
2011,Single Family,Highlands,2359827,5,3,5,4,-2,2,29
2011,Single Family,Holyrood,2781751,1,10,3,5,-1,4,44
2011,Single Family,Idylwylde,191053,1,1,5,0,0,0,9
2011,Single Family,Inglewood,519373,1,5,4,0,-6,-6,40
2011,Single Family,Jasper Park,559974,0,1,1,1,-2,-1,15
2011,Single Family,Kenilworth,156400,2,1,2,0,-3,-3,12
2012,Multi Family,Sherbrooke,0,0,0,0,0,0,0,0
2011,Single Family,Kensington,227954,2,3,2,0,0,0,14
2011,Single Family,Kildare,0,0,0,0,0,0,0,0
2011,Single Family,Kilkenny,3500,0,1,0,0,0,0,2
2011,Single Family,Killarney,118312,0,0,3,0,0,0,8
2011,Single Family,King Edward Park,6047833,1,4,12,13,-16,-3,81
2011,Single Family,Landsdowne,472868,1,0,0,1,-2,-1,7
2011,Single Family,Lauderdale,443265,0,0,2,1,0,1,14
2011,Single Family,Laurier Heights,3520911,11,8,2,4,-3,1,41
2011,Single Family,Lendrum Place,575710,2,0,1,1,-1,0,5
2011,Single Family,Lynnwood,118272,1,1,1,0,0,0,7
2011,Single Family,Malmo Plains,138160,2,4,1,0,-1,-1,9
2011,Single Family,Mayfield,129046,1,1,0,0,0,0,13
2011,Single Family,McCauley,1335848,1,10,1,4,-8,-4,33
2011,Single Family,McKernan,4537979,3,3,8,8,-10,-2,60
2011,Single Family,McQueen,220060,2,1,0,0,0,0,13
2011,Single Family,Meadowlark Park,134355,0,4,2,0,0,0,16
2011,Single Family,Montrose,1559608,0,5,5,3,-3,0,24
2011,Single Family,Newton,344739,2,2,2,1,-3,-2,20
2011,Single Family,North Glenora,824004,2,1,3,2,-1,1,30
2011,Single Family,Northmount,37282,0,2,0,0,0,0,2
2011,Single Family,Oliver,15000,0,2,0,0,0,0,2
2011,Single Family,Ottewell,403999,4,10,4,0,0,0,32
2011,Single Family,Parkallen,4202814,6,5,6,7,-7,0,51
2011,Single Family,Parkdale,1528793,4,10,6,3,-8,-5,52
2011,Single Family,Parkview,4751987,7,7,1,7,-6,1,62
2011,Single Family,Patricia Heights,554510,1,3,0,0,0,0,8
2011,Single Family,Pleasantview,2163246,1,4,8,4,-4,0,33
2011,Single Family,Prince Charles,138674,1,0,3,0,-2,-2,16
2011,Single Family,Prince Rupert,23880,0,1,0,0,0,0,4
2011,Single Family,Queen Alexandra,1448511,3,2,4,4,-8,-4,40
2011,Single Family,Queen Mary Park,807507,3,2,2,1,-2,-1,14
2011,Single Family,Quesnell Heights,613100,1,1,0,1,-1,0,4
2011,Single Family,Rideau Park,30000,1,0,0,0,0,0,1
2011,Single Family,Rio Terrace,305408,2,1,0,0,0,0,8
2011,Single Family,Ritchie,4538441,2,3,12,10,-21,-11,83
2011,Single Family,Riverdale,2407107,3,6,1,4,-4,0,36
2011,Single Family,Rossdale,493775,0,2,0,1,-1,0,6
2011,Single Family,Rosslyn,96174,1,2,1,0,0,0,9
2011,Single Family,Royal Gardens,43100,0,2,3,0,0,0,7
2011,Single Family,Rundle Heights,17622,0,2,0,0,0,0,4
2011,Single Family,Sherbrooke,340532,3,4,2,0,-2,-2,17
2011,Single Family,Sherwood,1381927,0,1,3,4,-1,3,17
2011,Single Family,Spruce Avenue,269666,0,5,3,0,-12,-12,44
2011,Single Family,Strathcona,6883374,2,9,6,15,-20,-5,92
2011,Single Family,Strathearn,3204510,3,3,5,5,-4,1,26
2011,Single Family,Terrace Heights,898030,1,1,2,2,-2,0,13
2011,Single Family,Virginia Park,558920,2,1,0,1,-2,-1,8
2011,Single Family,Wellington,56027,1,1,1,0,0,0,9
2011,Single Family,West Jasper Place,3104894,2,1,2,8,-3,5,23
2011,Single Family,West Meadowlark Park,92270,0,5,1,0,0,0,8
2011,Single Family,Westbrook Estates,1002371,0,2,0,1,-2,-1,8
2011,Single Family,Westmount,2753985,8,4,5,4,-11,-7,77
2011,Single Family,Westwood,349482,2,0,1,1,-1,0,7
2011,Single Family,Windsor Park,3095688,4,2,1,4,-4,0,25
2011,Single Family,Woodcroft,216255,1,4,2,0,0,0,10
2011,Single Family,York,39540,1,1,1,0,0,0,5
2011,Multi Family,Abbottsfield,0,0,0,0,0,0,0,0
2011,Multi Family,Alberta Avenue,1060000,0,0,0,7,0,7,3
2011,Multi Family,Allendale,1589000,0,2,0,8,0,8,6
2011,Multi Family,Argyll,0,0,0,0,0,0,0,0
2011,Multi Family,Aspen Gardens,0,0,0,0,0,0,0,0
2011,Multi Family,Athlone,0,0,0,0,0,0,0,0
2011,Multi Family,Avonmore,0,0,0,0,0,0,0,0
2011,Multi Family,Balwin,219000,0,0,0,2,0,2,1
2011,Multi Family,Beacon Heights,967000,0,1,0,6,0,6,3
2011,Multi Family,Belgravia,680000,0,0,0,2,-34,-32,7
2011,Multi Family,Bellevue,0,0,0,0,0,0,0,0
2011,Multi Family,Belvedere,9317200,0,3,0,56,0,56,4
2011,Multi Family,Bergman,3044000,0,24,0,18,0,18,33
2011,Multi Family,Beverly Heights,8000,0,1,0,0,0,0,2
2011,Multi Family,Bonnie Doon,2378000,0,3,0,12,0,12,8
2011,Multi Family,Boyle Street,16100132,0,4,0,162,-10,152,8
2011,Multi Family,Britannia Youngstown,1443000,0,1,0,17,0,17,7
2011,Multi Family,Calder,1540100,0,2,0,10,0,10,8
2011,Multi Family,Canora,7978451,1,6,0,58,0,58,19
2011,Multi Family,Capilano,0,0,0,0,0,0,0,0
2011,Multi Family,Central McDougall,561000,0,0,0,3,-22,-19,6
2011,Multi Family,Cloverdale,0,0,0,0,0,0,0,0
2011,Multi Family,Crestwood,0,0,0,0,0,0,0,0
2011,Multi Family,Cromdale,59750,0,1,0,0,-11,-11,2
2011,Multi Family,Delton,736000,0,2,0,4,0,4,5
2011,Multi Family,Delwood,0,0,0,0,0,0,0,0
2011,Multi Family,Dovercourt,9000,0,1,0,0,0,0,1
2011,Multi Family,Downtown,3461841,0,12,0,1,0,1,12
2011,Multi Family,Duggan,0,0,0,0,0,0,0,0
2011,Multi Family,Eastwood,2366000,0,0,0,13,0,13,7
2011,Multi Family,Elmwood,1000,0,1,0,0,0,0,1
2011,Multi Family,Elmwood Park,756825,0,0,0,4,-2,2,2
2011,Multi Family,Empire Park,0,0,0,0,0,0,0,0
2011,Multi Family,Evansdale,0,0,0,0,0,0,0,0
2011,Multi Family,Forest Heights,954600,0,1,0,6,0,6,4
2011,Multi Family,Fulton Place,0,0,0,0,0,0,0,0
2011,Multi Family,Garneau,1355815,0,3,0,6,0,6,8
2011,Multi Family,Glengarry,0,0,0,0,0,0,0,0
2011,Multi Family,Glenora,0,0,0,0,0,0,0,0
2011,Multi Family,Glenwood,595000,0,0,0,11,0,11,3
2011,Multi Family,Gold Bar,0,0,0,0,0,0,0,0
2011,Multi Family,Grandview Heights,0,0,0,0,0,0,0,0
2011,Multi Family,Greenfield,0,0,0,0,0,0,0,0
2011,Multi Family,Grovenor,404450,0,1,0,2,0,2,3
2011,Multi Family,Hazeldean,789000,0,3,0,6,0,6,7
2011,Multi Family,High Park,350000,0,0,0,2,0,2,1
2011,Multi Family,Highlands,775000,0,0,0,8,0,8,1
2011,Multi Family,Holyrood,0,0,0,0,0,0,0,0
2011,Multi Family,Idylwylde,0,0,0,0,0,0,0,0
2011,Multi Family,Inglewood,1471275,0,2,0,9,0,9,6
2011,Multi Family,Jasper Park,0,0,0,0,0,0,0,0
2011,Multi Family,Kenilworth,0,0,0,0,0,0,0,0
2011,Multi Family,Kensington,250000,0,0,0,0,-2,-2,1
2011,Multi Family,Kildare,0,0,0,0,0,0,0,0
2011,Multi Family,Kilkenny,0,0,0,0,0,0,0,0
2011,Multi Family,Killarney,0,0,0,0,0,0,0,0
2011,Multi Family,King Edward Park,1180000,0,3,0,6,0,6,6
2011,Multi Family,Landsdowne,0,0,0,0,0,0,0,0
2011,Multi Family,Lauderdale,63000,0,5,0,1,0,1,5
2011,Multi Family,Laurier Heights,0,0,0,0,0,0,0,0
2011,Multi Family,Lendrum Place,247500,0,1,0,0,0,0,1
2011,Multi Family,Lynnwood,21000,0,1,0,0,0,0,1
2011,Multi Family,Malmo Plains,195000,0,1,0,0,0,0,1
2011,Multi Family,Mayfield,0,0,0,0,0,0,0,0
2011,Multi Family,McCauley,7469800,0,5,0,62,-18,44,10
2011,Multi Family,McKernan,707300,0,3,0,6,0,6,7
2011,Multi Family,McQueen,0,0,0,0,0,0,0,0
2011,Multi Family,Meadowlark Park,0,0,0,0,0,0,0,0
2011,Multi Family,Montrose,1223000,0,0,0,8,0,8,4
2011,Multi Family,Newton,412000,0,0,0,3,0,3,1
2011,Multi Family,North Glenora,0,0,0,0,0,0,0,0
2011,Multi Family,Northmount,0,0,0,0,0,0,0,0
2011,Multi Family,Oliver,2717410,0,18,0,2,-7,-5,23
2011,Multi Family,Ottewell,0,0,0,0,0,0,0,0
2011,Multi Family,Parkallen,0,0,0,0,0,0,0,0
2011,Multi Family,Parkdale,8333794,0,1,0,86,0,86,7
2011,Multi Family,Parkview,0,0,0,0,0,0,0,0
2011,Multi Family,Patricia Heights,0,0,0,0,0,0,0,0
2011,Multi Family,Pleasantview,7075000,0,1,0,72,0,72,3
2011,Multi Family,Prince Charles,821500,0,0,0,6,0,6,3
2011,Multi Family,Prince Rupert,15000,0,1,0,0,0,0,1
2011,Multi Family,Queen Alexandra,640000,1,4,0,4,0,4,7
2011,Multi Family,Queen Mary Park,1950000,0,1,0,20,0,20,3
2011,Multi Family,Quesnell Heights,0,0,0,0,0,0,0,0
2011,Multi Family,Rideau Park,15462464,0,0,0,162,0,162,3
2011,Multi Family,Rio Terrace,0,0,0,0,0,0,0,0
2011,Multi Family,Ritchie,5185000,0,2,0,23,0,23,4
2011,Multi Family,Riverdale,966821,0,1,0,6,0,6,4
2011,Multi Family,Rossdale,111000,0,2,0,0,0,0,2
2011,Multi Family,Rosslyn,5000000,0,0,0,50,0,50,2
2011,Multi Family,Royal Gardens,25000,0,1,0,1,0,1,1
2011,Multi Family,Rundle Heights,0,0,0,0,0,0,0,0
